work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2025,3,160000,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,3,182400,0,2,0,1,0
2025,1,73506,0,2,0,1,0
2023,3,171600,0,2,0,1,0
2024,2,125000,0,2,0,1,0
2025,1,44500,0,2,0,1,0
2025,3,213800,0,2,0,1,0
2024,3,145600,0,2,0,1,0
2024,2,75600,0,2,0,1,0
2025,3,270700,0,2,0,1,0
2025,2,155000,0,2,0,1,0
2024,1,77777,0,2,0,1,0
2024,2,85000,0,2,0,1,0
2025,2,177000,0,2,0,1,0
2025,3,104000,0,2,0,1,0
2025,2,144000,0,2,0,1,0
2024,3,116500,100,2,0,1,0
2024,2,76128,0,2,0,1,0
2024,3,144538,0,2,0,1,0
2024,2,200000,100,2,0,1,0
2024,3,120000,0,2,0,1,0
2023,3,110000,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2024,2,178250,0,2,0,1,0
2025,2,95000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2022,3,190000,100,2,0,1,0
2025,2,50000,100,2,0,0,0
2025,3,266000,100,2,0,1,0
2024,3,220800,100,2,0,1,0
2023,2,95000,0,2,0,1,0
2024,2,259200,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2024,3,67500,0,2,0,1,0
2025,3,101287,0,2,0,1,0
2024,3,309000,0,2,0,1,0
2025,1,250000,0,2,0,1,0
2024,3,188126,0,2,0,1,0
2025,2,175000,0,2,0,1,0
2024,3,140000,0,2,0,0,0
2024,3,160000,100,2,0,1,0
2025,3,121000,0,2,0,1,0
2025,3,205000,0,2,0,1,0
2025,2,229000,0,2,0,1,0
2024,2,81250,0,2,0,1,0
2025,3,230555,0,2,0,1,0
2025,3,247300,0,2,0,1,0
2025,2,170000,0,2,0,1,0
2024,2,137510,0,2,0,1,0
2024,2,128000,0,2,0,1,0
2025,2,145000,0,2,0,1,0
2025,3,291000,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2023,3,182500,0,2,0,1,0
2025,3,65684,0,2,0,1,0
2025,2,143900,100,2,0,1,0
2023,3,143000,0,2,0,1,0
2025,3,135000,0,2,0,1,0
2023,3,120000,100,2,0,1,0
2025,3,123000,0,2,0,1,0
2025,2,90000,100,2,0,1,0
2024,1,47840,0,2,0,1,0
2025,3,250200,0,2,0,1,0
2024,2,156000,0,2,0,1,0
2024,4,125000,0,2,0,1,0
2024,1,172100,0,2,0,1,0
2025,1,170600,0,2,0,1,0
2024,3,105100,0,3,0,1,0
2024,3,124800,0,2,0,1,0
2025,3,346000,0,2,0,1,0
2025,2,325000,0,2,0,1,0
2024,2,102568,0,2,0,1,0
2025,2,177600,0,2,0,1,0
2024,3,280000,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2025,3,193500,0,2,0,1,0
2024,3,85000,0,2,0,1,0
2024,3,190000,100,2,0,1,0
2025,3,172000,0,2,0,1,0
2024,3,246888,0,2,0,1,0
2024,3,122000,0,2,0,1,0
2024,3,233840,0,2,0,1,0
2025,1,74000,0,2,0,1,0
2024,2,55000,100,2,0,0,0
2025,3,69000,0,2,0,1,0
2024,2,112500,0,2,0,1,0
2024,2,43582,0,2,0,1,0
2024,2,252000,0,2,0,1,0
2025,4,180000,0,2,0,1,0
2025,3,80000,0,2,0,1,0
2024,3,68750,0,2,0,1,0
2025,2,410000,0,2,0,1,0
2024,3,296000,0,2,0,1,0
2025,2,90000,0,2,0,1,0
2025,3,55229,0,2,0,1,0
2025,3,176000,0,2,0,1,0
2022,4,200000,100,1,0,1,0
2024,2,165000,100,2,0,1,0
2022,2,80000,100,2,0,1,0
2024,2,108500,0,2,0,1,0
2025,1,51625,100,2,0,1,0
2025,3,138296,0,2,0,1,0
2024,1,124800,0,2,0,1,0
2025,3,465000,100,2,0,1,0
2024,2,147472,0,2,0,1,0
2025,3,153935,100,2,0,1,0
2024,3,142000,0,2,0,1,0
2024,2,195500,100,2,0,1,0
2025,3,329420,0,2,0,1,0
2025,3,199920,0,2,0,1,0
2023,3,164000,0,2,0,1,0
2024,3,104800,0,2,0,1,0
2024,1,28750,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,3,172931,0,2,0,1,0
2025,3,143387,0,2,0,1,0
2025,3,198000,0,2,0,1,0
2025,3,167600,0,2,0,1,0
2024,3,164500,0,2,0,1,0
2024,3,61600,0,2,0,1,0
2024,3,110200,0,2,0,1,0
2024,3,137000,100,2,0,1,0
2024,1,72862,0,2,0,1,0
2025,3,160000,0,2,0,1,0
2025,1,46000,0,2,0,1,0
2024,2,55000,0,2,0,1,0
2025,2,190000,100,2,0,1,0
2025,3,325000,0,2,0,1,0
2025,3,194500,0,2,0,1,0
2023,3,110000,100,2,0,1,0
2024,2,117600,0,3,0,1,0
2024,3,92700,100,2,0,1,0
2025,2,165000,0,2,0,1,0
2025,3,213480,0,2,0,1,0
2025,3,170000,100,2,0,1,0
2025,1,41684,0,2,0,1,0
2024,3,284000,0,2,0,1,0
2025,1,21473,0,2,0,1,0
2024,2,140000,100,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,3,230000,0,2,0,1,0
2025,2,179300,0,2,0,1,0
2024,3,223856,0,2,0,1,0
2023,3,225000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,2,212640,100,2,0,1,0
2025,2,100600,0,2,0,1,0
2024,2,259500,0,2,0,1,0
2024,3,223000,100,2,0,1,0
2024,3,61562,0,2,0,1,0
2024,2,125500,0,3,0,1,0
2025,3,160000,100,2,0,1,0
2022,3,120000,0,2,0,1,0
2025,3,114000,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,3,264200,0,2,0,1,0
2024,3,111400,100,2,0,1,0
2025,1,65520,100,2,0,1,0
2023,3,113500,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2025,3,253000,0,2,0,1,0
2024,2,119076,100,2,0,1,0
2024,3,119250,100,2,0,1,0
2024,1,154500,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,3,163000,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,2,560000,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2024,3,45700,0,2,0,1,0
2025,1,100000,0,2,0,1,0
2025,3,186800,100,2,0,1,0
2024,3,320000,0,2,0,1,0
2024,3,250000,100,2,0,1,0
2025,1,197230,0,2,0,1,0
2025,2,174681,100,2,0,1,0
2025,3,440000,0,2,0,1,0
2025,2,119076,0,2,0,1,0
2024,2,210000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2025,2,77000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,3,213900,0,2,0,1,0
2024,2,214900,100,2,0,1,0
2024,3,152000,0,2,0,1,0
2025,4,170000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2024,3,260000,0,3,0,1,0
2025,2,129639,100,2,0,1,0
2023,3,153000,100,2,0,1,0
2025,3,195100,0,2,0,1,0
2024,1,32000,100,2,0,1,0
2024,3,151800,0,2,0,1,0
2024,2,148000,0,2,0,1,0
2024,3,185000,0,2,0,1,0
2024,2,128000,0,2,0,1,0
2024,3,57066,0,2,0,1,0
2025,2,80900,100,2,0,1,0
2024,3,154000,100,2,0,1,0
2025,3,137900,100,2,0,1,0
2025,2,85280,0,2,0,1,0
2023,1,41027,100,3,0,1,0
2024,3,141200,0,2,0,1,0
2024,3,210000,100,2,0,1,0
2025,2,186000,0,2,0,1,0
2025,2,85000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,3,120500,0,2,0,1,0
2025,3,294500,0,2,0,1,0
2024,3,142500,0,2,0,1,0
2024,2,59570,0,2,0,1,0
2024,3,136700,0,2,0,1,0
2025,4,177215,0,2,0,1,0
2025,3,315000,100,2,0,1,0
2024,2,136300,0,2,0,1,0
2023,3,323300,0,2,0,1,0
2025,2,107100,0,2,0,1,0
2023,3,208450,100,2,0,1,0
2022,3,105000,100,2,0,1,0
2024,2,115920,0,2,0,1,0
2025,2,59158,0,2,0,1,0
2025,2,185000,0,3,0,1,0
2025,3,205000,100,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,1,56000,0,2,0,1,0
2025,2,30315,0,2,0,1,0
2025,2,149000,0,2,0,1,0
2023,1,85600,0,2,0,1,0
2024,3,137600,0,2,0,1,0
2024,3,74800,0,2,0,1,0
2025,4,110000,0,2,0,1,0
2022,1,129000,100,3,0,1,0
2024,3,150000,100,2,0,1,0
2024,3,75600,0,2,0,1,0
2025,2,208800,0,2,0,1,0
2024,3,100000,100,2,0,1,0
2025,1,92600,0,2,0,1,0
2024,3,176700,0,2,0,1,0
2025,3,224000,0,2,0,1,0
2024,1,85104,0,2,0,1,0
2025,2,110000,0,2,0,1,0
2025,3,250200,0,2,0,1,0
2025,3,50632,0,2,0,1,0
2025,2,170000,0,2,0,1,0
2025,3,286000,0,2,0,1,0
2025,3,167200,0,2,0,1,0
2024,2,280000,0,2,0,1,0
2025,3,68700,100,2,0,1,0
2025,2,117000,0,2,0,1,0
2024,3,155000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,3,194000,0,2,0,1,0
2025,3,283990,0,2,0,1,0
2024,3,189000,0,2,0,1,0
2025,3,155000,100,2,0,1,0
2025,3,112000,0,2,0,1,0
2025,3,212000,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2024,2,128000,0,2,0,1,0
2024,1,141200,0,2,0,1,0
2023,3,140000,0,2,0,1,0
2024,3,303500,0,2,0,1,0
2025,3,125000,0,2,0,1,0
2025,3,175125,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,2,180000,100,2,0,1,0
2024,1,66560,0,2,0,1,0
2024,2,120000,100,2,0,1,0
2024,3,167111,0,2,0,1,0
2025,3,158600,0,2,0,1,0
2024,2,250000,0,2,0,1,0
2024,3,122600,0,2,0,1,0
2025,3,300000,0,2,0,1,0
2025,3,114080,0,2,0,1,0
2024,3,118514,0,2,0,1,0
2024,4,225000,100,2,0,1,0
2024,1,100400,0,2,0,1,0
2025,1,75774,0,2,0,1,0
2025,3,240240,0,2,0,1,0
2025,2,108643,0,2,0,1,0
2025,1,60000,0,2,0,1,0
2025,3,136000,0,2,0,1,0
2024,2,39245,0,2,0,1,0
2025,3,145537,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,2,140000,100,2,0,1,0
2024,2,187110,0,2,0,1,0
2024,3,253000,0,2,0,1,0
2025,2,84846,0,2,0,1,0
2025,3,189175,0,2,0,1,0
2024,3,253000,0,2,0,1,0
2024,3,124000,0,2,0,1,0
2023,3,84000,0,2,0,1,0
2024,3,167200,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2025,3,76081,0,2,0,1,0
2025,3,151100,0,2,0,1,0
2024,3,206000,0,2,0,1,0
2024,3,209000,0,2,0,1,0
2024,1,180000,0,2,0,1,0
2024,2,66000,0,2,0,1,0
2024,1,220984,0,2,0,1,0
2024,3,135000,0,2,0,1,0
2024,3,339250,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2025,3,154500,0,2,0,1,0
2025,1,242000,0,2,0,1,0
2025,2,217000,0,2,0,1,0
2025,2,145000,0,2,0,1,0
2025,3,73000,0,2,0,1,0
2025,2,172000,0,2,0,0,1
2024,2,193200,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2024,2,54000,100,2,0,1,0
2024,3,165000,0,2,0,1,0
2025,1,78000,0,2,0,1,0
2024,2,214500,0,2,0,1,0
2025,2,108000,0,2,0,1,0
2024,3,207810,0,2,0,1,0
2024,3,233200,0,2,0,1,0
2025,3,168000,100,2,0,1,0
2025,3,132000,0,2,0,1,0
2024,1,73200,0,2,0,1,0
2024,1,250000,0,2,0,1,0
2025,3,96000,0,2,0,1,0
2024,2,98300,0,2,0,1,0
2024,2,130104,0,2,0,1,0
2025,2,205412,0,2,0,1,0
2023,1,59059,0,2,0,1,0
2024,3,127500,0,2,0,1,0
2024,2,137000,0,2,0,1,0
2025,3,128500,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2023,3,134000,0,2,0,1,0
2025,2,195000,0,2,0,1,0
2024,4,353500,0,2,0,1,0
2025,3,188640,0,2,0,1,0
2025,3,203000,100,2,0,1,0
2024,2,137930,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2024,3,72700,0,2,0,1,0
2024,1,40000,100,2,0,1,0
2025,1,40000,0,2,0,1,0
2024,2,137600,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,3,340000,0,2,0,1,0
2025,3,137510,0,2,0,1,0
2025,3,140000,100,2,0,1,0
2023,3,133000,100,2,0,1,0
2023,1,124234,0,2,0,1,0
2024,2,96400,0,2,0,1,0
2025,3,338270,0,2,0,1,0
2025,3,122616,0,2,0,1,0
2025,2,55200,0,2,0,1,0
2024,2,107957,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,1,176000,0,2,0,1,0
2025,2,270000,0,2,0,1,0
2025,2,275000,0,2,0,1,0
2024,2,175000,0,2,0,1,0
2024,2,110000,0,2,0,1,0
2025,2,198000,0,2,0,1,0
2024,3,124000,0,2,0,1,0
2025,3,176000,0,2,0,1,0
2025,2,42905,0,2,0,1,0
2025,3,104860,0,2,0,1,0
2025,2,312000,0,2,0,1,0
2025,3,85150,0,2,0,1,0
2024,3,100800,0,2,0,1,0
2025,1,140000,0,2,0,1,0
2024,3,180100,0,2,0,1,0
2025,2,290004,0,2,0,1,0
2025,3,116900,0,2,0,1,0
2024,2,119000,0,2,0,1,0
2025,3,107000,0,2,0,1,0
2025,2,192200,0,2,0,1,0
2025,1,79874,0,2,0,1,0
2024,1,80000,100,2,0,1,0
2024,3,265200,0,2,0,1,0
2025,3,207000,100,2,0,1,0
2025,3,236500,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,2,141000,0,2,0,1,0
2025,3,194180,0,2,0,1,0
2025,2,295000,100,2,0,1,0
2025,3,204000,0,2,0,1,0
2024,3,266000,0,2,0,1,0
2025,3,124200,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2024,4,130000,100,2,0,1,0
2024,1,100000,0,2,0,1,0
2025,3,210000,0,2,0,1,0
2024,3,110600,0,2,0,1,0
2024,3,244000,0,2,0,1,0
2025,2,121790,100,2,0,1,0
2024,3,151300,0,3,0,1,0
2024,3,31200,100,2,0,1,0
2024,2,42666,0,2,0,1,0
2025,3,180000,100,2,0,1,0
2025,3,154000,0,2,0,1,0
2024,2,104000,0,2,0,1,0
2024,1,84800,100,2,0,1,0
2024,3,130000,100,2,0,1,0
2025,3,213000,0,2,0,1,0
2024,3,259000,100,2,0,1,0
2023,3,100000,100,2,0,1,0
2025,3,110400,0,2,0,1,0
2024,3,235680,0,2,0,1,0
2024,2,230000,100,2,0,1,0
2024,3,96000,100,2,0,1,0
2024,1,93000,0,2,0,1,0
2025,3,276000,0,2,0,1,0
2025,2,100000,100,2,0,1,0
2024,4,51352,0,2,0,1,0
2025,2,425000,0,2,0,1,0
2024,3,107500,100,2,0,1,0
2025,2,160000,100,2,0,1,0
2024,3,198800,0,2,0,1,0
2025,4,276000,0,2,0,1,0
2025,2,115143,0,2,0,1,0
2024,2,395000,0,2,0,1,0
2025,3,105000,100,2,0,1,0
2025,2,111662,0,2,0,1,0
2025,1,32911,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,3,92857,100,2,0,1,0
2024,3,252000,0,2,0,1,0
2025,2,73300,0,2,0,1,0
2025,3,204200,0,2,0,1,0
2024,3,157000,0,2,0,1,0
2023,3,142352,0,2,0,1,0
2024,3,410000,0,2,0,1,0
2025,2,133630,0,2,0,1,0
2024,3,234000,100,2,0,1,0
2025,2,85150,0,2,0,1,0
2024,1,208800,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,161863,0,2,0,1,0
2025,3,290000,100,2,0,1,0
2025,3,346500,0,2,0,1,0
2025,2,80000,0,2,0,1,0
2025,3,205000,100,2,0,1,0
2024,1,37000,100,2,0,1,0
2024,3,112000,0,2,0,1,0
2024,2,145000,100,2,0,1,0
2024,3,117300,100,3,0,1,0
2025,3,106200,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,3,158400,0,2,0,1,0
2024,2,56250,0,2,0,1,0
2024,3,125000,100,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,2,179000,0,2,0,1,0
2023,3,143100,0,2,0,1,0
2025,3,178375,0,2,0,1,0
2024,2,276000,0,2,0,1,0
2024,2,91260,0,2,0,1,0
2024,1,28800,100,2,0,1,0
2025,3,192000,0,2,0,1,0
2024,3,153900,0,2,0,1,0
2025,3,440000,100,2,0,1,0
2025,3,172500,100,2,0,1,0
2024,2,97000,100,2,0,1,0
2024,2,137000,0,2,0,1,0
2024,2,129300,0,3,0,1,0
2025,1,80000,0,2,0,1,0
2024,3,122200,100,2,0,1,0
2024,3,194000,0,2,0,1,0
2025,2,141400,0,2,0,1,0
2024,3,189000,0,2,0,1,0
2024,2,106250,0,2,0,1,0
2024,2,125000,0,2,0,1,0
2025,3,142800,0,2,0,1,0
2024,1,132700,0,2,0,1,0
2025,2,82278,0,2,0,1,0
2024,3,175100,100,2,0,1,0
2022,3,172309,100,3,0,1,0
2025,3,86900,0,2,0,1,0
2024,3,146000,0,2,0,1,0
2024,2,122000,0,2,0,1,0
2024,3,304750,0,2,0,1,0
2024,2,125000,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,1,70000,100,2,0,1,0
2023,4,239000,100,2,0,1,0
2024,3,97335,0,2,0,1,0
2024,3,212800,0,2,0,1,0
2024,3,195100,0,2,0,1,0
2024,2,140000,100,2,0,1,0
2024,3,206000,100,2,0,1,0
2024,3,167700,100,2,0,1,0
2025,3,152200,0,2,0,1,0
2025,3,113989,100,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,114500,0,2,0,1,0
2024,3,125000,100,2,0,1,0
2025,3,115000,100,2,0,1,0
2025,1,110000,0,2,0,1,0
2025,3,168000,0,2,0,1,0
2025,1,99000,0,2,0,1,0
2025,3,240000,0,2,0,1,0
2023,3,133300,0,2,0,1,0
2025,2,143000,0,2,0,1,0
2024,3,104828,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2023,3,70000,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2024,3,188640,0,2,0,1,0
2024,1,65000,0,2,0,1,0
2023,3,145000,0,2,0,1,0
2024,3,136100,0,2,0,1,0
2025,2,163000,0,2,0,1,0
2025,3,115900,0,2,0,1,0
2024,3,136000,0,3,0,1,0
2024,3,500000,0,2,0,1,0
2025,1,84600,100,2,0,1,0
2025,3,169320,0,2,0,1,0
2025,3,155000,0,2,0,1,0
2025,3,115600,100,2,0,1,0
2025,3,251600,0,2,0,1,0
2025,3,153000,0,2,0,1,0
2023,3,197500,0,2,0,1,0
2024,3,147767,0,2,0,1,0
2025,1,56000,0,2,0,1,0
2023,3,183000,100,2,0,1,0
2025,3,237500,0,2,0,1,0
2024,3,151000,0,2,0,1,0
2025,3,234000,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,3,135000,0,2,0,1,0
2024,3,220000,100,2,0,1,0
2024,3,218500,0,2,0,1,0
2025,2,312200,0,2,0,1,0
2023,3,200000,100,2,0,1,0
2025,3,103600,0,2,0,1,0
2025,4,45734,0,2,0,1,0
2024,3,189000,100,2,0,1,0
2024,3,138000,0,2,0,1,0
2025,2,115100,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,1,79400,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,3,200070,0,2,0,1,0
2024,3,190800,100,2,0,1,0
2024,3,190000,0,2,0,1,0
2024,3,168000,0,2,0,1,0
2024,2,137000,0,2,0,1,0
2024,3,117300,0,2,0,1,0
2024,2,252000,0,2,0,1,0
2024,1,82402,0,2,0,1,0
2024,3,92700,0,2,0,1,0
2025,3,178200,0,2,0,1,0
2024,2,77350,0,2,0,1,0
2024,3,294000,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,2,90000,0,2,0,1,0
2025,3,158500,0,2,0,1,0
2024,3,125000,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2025,3,140000,0,2,0,1,0
2025,2,135000,0,2,0,1,0
2024,3,168000,0,2,0,1,0
2025,2,250000,0,2,0,1,0
2023,3,215000,0,2,0,1,0
2025,3,141200,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2025,2,56962,0,2,0,1,0
2024,2,117000,0,2,0,1,0
2025,1,126000,0,2,0,1,0
2024,1,112781,100,2,0,1,0
2024,1,66000,0,2,0,0,1
2025,3,272700,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,2,97000,0,2,0,1,0
2024,2,74476,0,2,0,1,0
2024,2,103800,0,2,0,1,0
2024,2,118000,0,2,0,1,0
2025,3,182000,0,2,0,1,0
2025,3,175000,100,2,0,1,0
2024,3,264200,0,2,0,1,0
2025,2,156750,0,2,0,1,0
2023,1,73900,0,2,0,1,0
2025,3,152500,0,2,0,1,0
2025,2,105714,0,2,0,1,0
2025,3,236900,0,2,0,1,0
2025,2,55000,100,2,0,1,0
2025,3,85714,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,3,126000,0,2,0,1,0
2024,4,264000,0,2,0,1,0
2024,3,238000,0,2,0,1,0
2025,2,51789,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,3,465000,0,2,0,1,0
2025,2,235000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,1,104556,0,2,0,1,0
2025,2,54080,0,2,0,1,0
2024,2,25000,100,2,0,1,0
2025,3,145100,0,2,0,1,0
2025,2,166810,100,2,0,1,0
2024,3,337250,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,92300,0,2,0,1,0
2024,2,123400,0,2,0,1,0
2024,3,235400,0,2,0,1,0
2024,3,90000,0,2,0,1,0
2024,1,171000,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,1,45000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,346500,0,2,0,1,0
2025,3,161000,0,2,0,1,0
2025,2,105622,0,2,0,1,0
2025,3,110500,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2023,2,200000,0,2,0,1,0
2025,3,106600,0,2,0,1,0
2025,1,46000,0,2,0,1,0
2022,2,115360,100,2,0,1,0
2025,3,152000,0,2,0,1,0
2024,3,231100,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,125760,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,1,76546,0,2,0,1,0
2025,2,159850,0,2,0,1,0
2025,3,44433,0,2,0,1,0
2025,2,167200,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,3,211000,100,2,0,1,0
2025,2,48000,0,2,0,1,0
2024,2,135000,100,2,0,1,0
2024,2,113700,0,2,0,1,0
2024,3,337000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,255475,100,2,0,1,0
2024,3,180500,0,2,0,1,0
2024,3,89600,0,3,0,1,0
2023,3,180000,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2025,3,113100,100,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,3,211800,0,2,0,1,0
2025,3,75949,100,2,0,1,0
2024,2,168084,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,1,77250,0,2,0,1,0
2025,2,97300,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2024,2,160700,0,2,0,1,0
2024,1,165300,0,2,0,1,0
2024,3,123300,0,2,0,1,0
2024,1,250200,0,2,0,1,0
2025,3,196000,0,2,0,1,0
2024,2,127950,0,2,0,1,0
2025,1,149000,100,2,0,1,0
2024,3,236000,100,2,0,1,0
2024,2,80000,0,2,0,1,0
2025,1,85000,0,2,0,1,0
2024,3,224000,0,2,0,1,0
2025,3,347700,0,2,0,1,0
2024,3,91520,0,2,0,1,0
2024,2,44850,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,3,185000,0,2,0,1,0
2024,1,140690,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,2,140000,0,2,0,1,0
2024,3,125000,0,2,0,1,0
2024,2,120750,0,2,0,1,0
2025,3,255651,0,2,0,1,0
2024,3,310000,0,2,0,1,0
2025,3,162500,0,2,0,1,0
2024,2,97600,0,2,0,1,0
2025,3,214800,100,2,0,1,0
2025,3,190000,0,2,0,1,0
2025,2,69100,100,2,0,1,0
2024,3,162150,0,2,0,1,0
2025,3,272700,0,2,0,1,0
2023,2,21000,100,1,1,0,0
2024,2,173400,0,2,0,1,0
2025,3,108000,0,2,0,1,0
2024,2,110000,0,2,0,1,0
2025,3,291500,100,2,0,1,0
2025,3,175800,0,2,0,1,0
2024,2,208000,0,2,0,1,0
2024,1,94500,0,2,0,1,0
2025,3,81400,100,2,0,1,0
2024,1,69230,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,2,150000,0,2,0,1,0
2023,3,100000,0,2,0,1,0
2024,3,170000,0,2,0,1,0
2025,2,129000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,3,309100,0,2,0,1,0
2025,2,299300,0,2,0,1,0
2025,3,273000,0,2,0,1,0
2024,3,185000,0,2,0,1,0
2025,3,163000,0,2,0,1,0
2024,3,130920,0,2,0,1,0
2024,3,227800,0,2,0,1,0
2024,2,108000,0,2,0,1,0
2025,3,63157,0,2,0,1,0
2023,3,184700,0,2,0,1,0
2025,3,92000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2025,1,108000,0,2,0,1,0
2025,3,99000,0,2,0,1,0
2025,3,135000,100,2,0,1,0
2024,2,140000,0,2,0,1,0
2024,3,212800,0,2,0,1,0
2025,3,202000,100,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,3,260000,100,2,0,1,0
2023,2,75000,100,2,0,1,0
2024,3,231100,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2025,2,207000,0,2,0,1,0
2024,2,385000,0,2,0,1,0
2024,3,272000,0,2,0,1,0
2025,2,84000,0,2,0,1,0
2025,3,380000,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2025,3,185000,0,2,0,1,0
2025,3,188000,0,2,0,1,0
2024,3,94200,0,2,0,1,0
2025,2,103000,0,2,0,1,0
2022,2,98506,100,2,0,1,0
2025,3,197400,0,2,0,1,0
2023,3,141000,0,2,0,1,0
2024,3,93300,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2022,2,24000,0,2,0,1,0
2024,2,75600,0,2,0,1,0
2023,2,76284,100,2,0,1,0
2024,3,133000,0,2,0,1,0
2025,3,26000,0,2,0,1,0
2023,1,58400,0,2,0,1,0
2023,3,119700,0,2,0,1,0
2024,3,143000,0,2,0,1,0
2024,1,66578,0,2,0,1,0
2024,3,312200,0,2,0,1,0
2024,2,142500,0,2,0,1,0
2024,3,219000,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2023,3,110000,0,2,0,1,0
2025,3,121400,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2025,2,37894,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,3,207000,0,2,0,1,0
2024,2,149800,0,2,0,1,0
2025,1,142000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,1,219100,0,2,0,1,0
2024,1,158200,0,2,0,1,0
2024,2,60000,0,2,0,1,0
2025,3,329000,100,2,0,1,0
2025,3,162400,100,2,0,1,0
2024,2,28888,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,3,146000,0,2,0,1,0
