work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2025,3,119700,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2025,3,45000,0,2,0,1,0
2025,2,75600,0,2,0,1,0
2024,2,130000,0,2,0,1,0
2024,3,128250,0,2,0,1,0
2024,2,82200,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2025,3,168000,0,2,0,1,0
2024,2,58717,0,2,0,1,0
2024,3,113840,0,2,0,1,0
2025,4,410000,0,2,0,1,0
2025,4,222000,0,2,0,1,0
2025,2,141340,0,2,0,1,0
2024,2,252000,0,2,0,1,0
2025,2,60618,0,2,0,1,0
2024,3,106200,0,2,0,1,0
2025,2,85428,0,2,0,1,0
2024,3,220500,0,2,0,1,0
2024,2,97200,0,2,0,1,0
2025,3,75949,0,2,0,1,0
2024,3,200000,100,2,0,1,0
2025,4,301200,0,2,0,1,0
2024,1,50000,0,2,0,1,0
2023,2,100000,100,2,0,1,0
2021,1,29751,50,3,0,1,0
2025,2,81000,0,2,0,1,0
2023,1,71615,0,2,0,1,0
2024,3,168480,0,2,0,1,0
2024,4,250000,0,2,0,1,0
2025,3,250000,0,2,0,1,0
2024,2,204000,100,2,0,1,0
2024,2,140000,100,2,0,1,0
2025,4,215000,0,2,0,1,0
2024,3,88854,0,2,0,1,0
2024,2,166698,0,2,0,1,0
2024,3,126000,0,2,0,1,0
2023,3,328133,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2025,3,115000,0,2,0,1,0
2024,3,168000,0,2,0,1,0
2023,3,115934,100,2,0,1,0
2025,3,251600,0,2,0,1,0
2025,2,223400,0,3,0,1,0
2024,1,72500,100,2,0,1,0
2024,3,113400,0,2,0,1,0
2024,2,128600,0,2,0,1,0
2024,3,315000,100,2,0,1,0
2024,3,198000,0,2,0,1,0
2025,2,99500,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,155000,0,2,0,1,0
2024,2,264200,0,2,0,1,0
2024,3,120000,100,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,2,170450,0,2,0,1,0
2025,2,82142,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2024,3,85800,0,2,0,1,0
2025,2,203000,0,2,0,1,0
2024,3,139900,0,2,0,1,0
2024,2,60000,0,2,0,1,0
2024,3,265000,100,2,0,1,0
2024,3,160000,100,2,0,1,0
2023,3,108000,100,2,0,1,0
2024,3,148000,0,2,0,1,0
2025,1,65490,100,2,0,1,0
2025,3,173000,0,2,0,1,0
2024,2,177000,0,2,0,1,0
2025,2,240240,0,2,0,1,0
2025,3,266000,0,2,0,1,0
2025,3,161500,100,2,0,1,0
2024,3,200750,0,2,0,1,0
2024,2,295000,0,2,0,1,0
2024,4,136000,100,2,0,1,0
2024,2,87700,0,2,0,1,0
2024,2,29333,0,2,0,1,0
2024,2,194200,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2025,3,165500,0,2,0,1,0
2024,3,170186,0,2,0,1,0
2024,3,87500,100,2,0,1,0
2025,2,109400,100,2,0,1,0
2025,2,75789,0,2,0,1,0
2024,2,65000,100,2,0,1,0
2024,2,136000,0,3,0,1,0
2025,3,110500,0,2,0,1,0
2025,2,175000,0,2,0,1,0
2024,2,208800,0,2,0,1,0
2025,1,106300,0,2,0,1,0
2022,3,37824,0,2,0,1,0
2025,3,141970,0,2,0,1,0
2025,1,61427,0,2,0,1,0
2025,3,291800,0,2,0,1,0
2025,3,200000,100,2,0,1,0
2025,3,163000,0,2,0,1,0
2023,3,174500,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2025,3,153000,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,3,242000,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,1,105300,100,2,0,1,0
2025,3,164500,0,3,0,1,0
2025,3,120000,0,2,0,1,0
2024,3,144560,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,3,235400,100,2,0,1,0
2024,3,233400,100,2,0,1,0
2024,3,176000,0,2,0,1,0
2025,3,92144,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,2,146000,0,2,0,1,0
2024,3,210470,0,2,0,1,0
2025,2,94000,0,2,0,1,0
2024,3,235200,0,2,0,1,0
2025,3,234000,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,3,77777,0,1,0,1,0
2025,2,225000,0,2,0,1,0
2025,3,250800,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2024,3,184300,0,2,0,1,0
2024,2,136800,0,2,0,1,0
2024,1,150000,0,2,0,1,0
2025,3,48101,0,2,0,1,0
2025,3,275000,0,2,0,1,0
2025,3,181000,0,2,0,1,0
2024,2,125000,0,2,0,1,0
2025,3,252000,0,2,0,1,0
2024,2,185752,0,2,0,1,0
2025,2,113000,0,2,0,1,0
2025,1,40506,0,2,0,1,0
2024,3,77000,0,2,0,1,0
2025,2,97032,0,2,0,1,0
2024,3,72150,0,2,0,1,0
2024,2,117840,0,3,0,1,0
2024,2,119100,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2025,2,95472,0,2,0,1,0
2024,3,233840,0,2,0,1,0
2024,3,339250,0,2,0,1,0
2025,3,189000,0,2,0,1,0
2025,3,310500,0,2,0,1,0
2025,3,252488,0,2,0,1,0
2023,2,110000,100,2,0,1,0
2025,3,104650,0,2,0,1,0
2025,3,126650,0,2,0,1,0
2025,2,105000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,2,56000,0,2,0,1,0
2025,2,98300,0,2,0,1,0
2025,3,237000,0,2,0,1,0
2023,3,99000,0,2,0,1,0
2025,3,106250,0,2,0,1,0
2024,2,123000,0,2,0,1,0
2025,3,198917,100,2,0,1,0
2023,3,140000,100,2,0,1,0
2024,2,130000,0,2,0,1,0
2024,3,225000,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,2,81500,0,2,0,1,0
2024,2,221500,0,2,0,1,0
2025,2,65200,100,2,0,1,0
2024,2,198000,0,2,0,1,0
2024,2,129300,0,3,0,1,0
2025,2,251000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2023,3,248000,0,2,0,1,0
2024,2,229900,100,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,112500,0,2,0,1,0
2024,2,179000,0,2,0,1,0
2025,3,100000,0,2,0,1,0
2024,3,225000,0,2,0,1,0
2025,3,115000,0,2,0,1,0
2025,3,272000,100,2,0,1,0
2024,2,264200,0,2,0,1,0
2025,2,80600,0,2,0,1,0
2025,3,219107,0,2,0,1,0
2024,2,73332,100,2,0,1,0
2025,2,109000,0,2,0,1,0
2024,2,247610,0,2,0,1,0
2024,3,136100,0,2,0,1,0
2024,2,118900,0,3,0,1,0
2025,2,400000,0,2,0,1,0
2025,3,50000,0,2,0,1,0
2024,3,138000,0,2,0,1,0
2025,3,186000,0,2,0,1,0
2025,2,83600,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,2,125700,0,2,0,1,0
2024,3,136300,0,2,0,1,0
2025,2,80000,100,2,0,1,0
2022,3,240000,0,2,0,1,0
2024,1,51824,0,2,0,1,0
2025,1,70000,0,2,0,1,0
2025,3,82278,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2025,2,174600,0,2,0,1,0
2024,1,80860,0,2,0,1,0
2024,2,140000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2023,3,63967,100,2,0,1,0
2024,2,87500,0,2,0,1,0
2024,2,43333,0,2,0,1,0
2024,1,87360,0,2,0,1,0
2024,2,184900,0,2,0,1,0
2025,3,154000,0,2,0,1,0
2025,2,130600,0,2,0,1,0
2025,1,198000,0,2,0,1,0
2024,3,88750,0,2,0,1,0
2025,2,81000,0,2,0,1,0
2025,3,195500,100,2,0,1,0
2024,3,134500,0,2,0,1,0
2025,2,152915,0,2,0,1,0
2025,2,74100,0,3,0,1,0
2024,2,81500,0,2,0,1,0
2023,4,204500,0,2,0,1,0
2025,2,172000,0,2,0,1,0
2024,2,155375,0,2,0,1,0
2024,3,289400,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2025,2,220000,100,2,0,1,0
2025,4,164780,0,2,0,1,0
2024,2,86000,0,2,0,1,0
2024,3,213210,0,2,0,1,0
2025,3,379500,100,2,0,1,0
2025,2,356000,0,2,0,1,0
2024,3,125000,0,2,0,1,0
2025,3,175800,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,3,66666,50,3,0,1,0
2025,2,160000,100,2,0,1,0
2024,2,79900,100,2,0,1,0
2025,3,200000,0,2,0,1,0
2025,3,181250,0,2,0,1,0
2025,2,170421,100,2,0,1,0
2025,2,50632,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,2,77400,0,2,0,1,0
2024,3,147500,100,2,0,1,0
2024,3,120700,0,2,0,1,0
2024,3,276000,0,2,0,1,0
2025,2,296300,0,2,0,1,0
2025,3,125000,0,2,0,1,0
2023,3,180000,100,3,0,1,0
2025,3,106000,100,2,0,1,0
2024,3,161600,0,2,0,1,0
2025,2,137100,0,2,0,1,0
2025,2,141340,0,2,0,1,0
2025,3,155216,0,2,0,1,0
2024,2,325270,100,2,0,1,0
2024,3,184000,100,2,0,1,0
2024,3,137600,0,2,0,1,0
2024,2,51381,0,2,0,1,0
2024,3,170000,0,2,0,1,0
2025,1,65490,0,2,0,1,0
2024,2,252000,0,2,0,1,0
2025,3,139000,0,2,0,1,0
2024,3,312000,0,2,0,1,0
2025,4,250000,0,2,0,1,0
2024,3,165000,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2025,2,80000,50,2,0,1,0
2024,2,25000,100,2,0,1,0
2024,3,117000,100,2,0,1,0
2024,3,108334,0,2,0,1,0
2025,3,153000,100,2,0,1,0
2025,3,147000,0,2,0,1,0
2024,3,256500,0,2,0,1,0
2024,1,117363,0,2,0,1,0
2024,2,190000,0,2,0,1,0
2024,3,258524,100,2,0,1,0
2024,2,115000,100,2,0,1,0
2025,3,176500,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,3,295000,100,2,0,1,0
2024,3,204600,0,2,0,1,0
2025,3,178900,0,2,0,1,0
2025,2,116424,0,2,0,1,0
2025,4,167400,0,2,0,1,0
2024,2,85000,0,2,0,1,0
2021,2,40038,100,3,0,1,0
2024,2,137750,0,2,0,1,0
2025,4,240000,0,2,0,1,0
2024,2,119200,100,2,0,1,0
2024,3,175000,0,2,0,1,0
2023,3,200000,100,2,0,1,0
2024,2,128402,0,2,0,1,0
2023,1,49216,0,2,0,1,0
2024,3,265000,100,2,0,1,0
2024,2,146100,0,2,0,1,0
2024,1,73800,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2024,2,174000,0,2,0,1,0
2025,2,95000,0,2,0,1,0
2025,3,330000,100,2,0,1,0
2025,3,126802,100,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,2,250000,0,2,0,1,0
2024,3,230000,0,2,0,1,0
2024,2,215000,0,2,0,1,0
2024,3,112500,0,2,0,1,0
2023,3,129300,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,3,85000,0,2,0,1,0
2024,2,81900,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,2,123000,0,2,0,1,0
2024,3,111240,0,2,0,1,0
2024,2,119400,0,2,0,1,0
2024,3,108000,0,2,0,1,0
2024,3,329333,0,2,0,1,0
2024,3,85000,0,2,0,1,0
2024,3,115563,0,2,0,1,0
2025,3,237500,0,2,0,1,0
2025,3,264200,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,1,250600,0,2,0,1,0
2024,3,120610,0,2,0,1,0
2024,3,194000,0,2,0,1,0
2025,2,265000,0,2,0,1,0
2025,3,113924,0,2,0,1,0
2024,2,68400,0,2,0,1,0
2023,2,100000,0,2,0,1,0
2024,2,100000,100,2,0,1,0
2025,3,155320,0,2,0,1,0
2025,3,176000,100,2,0,1,0
2025,3,177000,0,2,0,1,0
2024,2,102200,0,2,0,1,0
2024,2,355000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,118800,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2025,3,86075,0,2,0,1,0
2025,2,250000,0,2,0,1,0
2024,3,189000,0,2,0,1,0
2024,3,252000,0,2,0,1,0
2024,3,208000,0,2,0,1,0
2025,3,125760,0,2,0,1,0
2024,3,207000,0,2,0,1,0
2025,3,121389,0,2,0,1,0
2024,3,234000,0,2,0,1,0
2024,2,137930,0,2,0,1,0
2025,3,33991,0,2,0,1,0
2025,2,67800,0,2,0,1,0
2025,4,194600,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2025,3,250120,0,2,0,1,0
2025,2,95825,100,2,0,1,0
2024,2,173000,0,2,0,1,0
2024,3,170760,0,2,0,1,0
2025,3,175000,0,2,0,1,0
2025,2,158200,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,2,292000,0,3,0,1,0
2024,3,185400,0,2,0,1,0
2025,1,100000,0,2,0,1,0
2024,3,135000,100,2,0,1,0
2024,3,157450,0,2,0,1,0
2024,3,312200,0,2,0,1,0
2024,2,350000,0,2,0,1,0
2023,3,192000,100,2,0,1,0
2023,3,200000,100,1,0,1,0
2025,4,200000,0,2,0,1,0
2024,1,98300,0,2,0,1,0
2025,2,253000,0,2,0,1,0
2024,2,231000,0,2,0,1,0
2022,2,150000,0,2,0,1,0
2024,1,132000,0,2,0,1,0
2023,3,100000,0,2,0,1,0
2024,3,90834,100,2,0,1,0
2024,3,70400,0,2,0,1,0
2023,3,119600,100,2,0,1,0
2024,2,179000,0,2,0,1,0
2025,3,138000,100,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,171814,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,2,136800,100,2,0,1,0
2025,3,132000,0,2,0,1,0
2023,2,89500,100,2,0,1,0
2024,2,178200,0,2,0,1,0
2024,2,317880,0,2,0,1,0
2023,3,94000,0,2,0,1,0
2025,2,215000,0,2,0,1,0
2023,3,90000,0,2,0,1,0
2024,3,207800,0,2,0,1,0
2025,2,192200,0,2,0,1,0
2024,2,125200,0,2,0,1,0
2024,3,170000,100,2,0,1,0
2025,3,142375,0,2,0,1,0
2024,2,400000,0,2,0,1,0
2025,2,172000,100,2,0,1,0
2023,3,129300,0,2,0,1,0
2025,3,210000,100,2,0,1,0
2024,3,225500,0,2,0,1,0
2025,3,194000,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2025,3,234600,0,2,0,1,0
2025,3,298800,0,2,0,1,0
2025,2,440000,0,2,0,1,0
2023,3,203000,100,2,0,1,0
2025,3,98770,100,2,0,1,0
2025,2,100000,0,2,0,1,0
2025,3,171000,0,2,0,1,0
2022,3,135000,100,2,0,1,0
2025,3,135700,0,2,0,1,0
2025,3,72500,0,2,0,1,0
2024,3,159000,0,2,0,1,0
2024,3,169000,100,2,0,1,0
2024,2,89500,100,2,0,1,0
2024,3,153000,0,2,0,1,0
2024,2,188000,0,2,0,1,0
2025,3,164000,0,2,0,1,0
2024,3,327200,100,2,0,1,0
2025,4,258750,0,2,0,1,0
2025,4,193000,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,276000,0,2,0,1,0
2025,3,197400,0,2,0,1,0
2025,2,125000,0,2,0,1,0
2025,3,338270,0,2,0,1,0
2023,3,133200,100,2,0,1,0
2023,3,240000,0,2,0,1,0
2024,3,216200,0,2,0,1,0
2024,3,185500,100,2,0,1,0
2024,2,200000,0,2,0,1,0
2025,3,350000,0,2,0,1,0
2025,2,175000,0,2,0,1,0
2024,3,109300,0,2,0,1,0
2024,2,33333,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2025,1,90000,0,2,0,1,0
2024,1,57700,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,139000,100,2,0,1,0
2025,2,162000,0,2,0,1,0
2024,3,172000,0,2,0,1,0
2024,2,160000,100,2,0,1,0
2024,3,223500,0,2,0,1,0
2025,3,205000,0,2,0,1,0
2023,2,130000,100,2,0,1,0
2024,3,207760,100,2,0,1,0
2024,3,270000,0,2,0,1,0
2024,1,65600,0,2,0,1,0
2024,3,130000,0,2,0,1,0
2024,3,240000,100,3,0,1,0
2025,3,123700,100,2,0,1,0
2025,3,170300,0,2,0,1,0
2024,3,86000,0,2,0,1,0
2025,3,122000,0,2,0,1,0
2024,3,141000,0,2,0,1,0
2023,3,90700,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,3,110100,0,2,0,1,0
2023,3,140000,100,2,0,1,0
2024,2,69862,100,2,0,1,0
2025,3,113840,0,2,0,1,0
2025,3,250200,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2022,2,100000,100,2,0,1,0
2025,1,179000,0,2,0,1,0
2024,3,86250,0,2,0,1,0
2024,3,185000,0,3,0,1,0
2025,3,234000,0,2,0,1,0
2025,3,299300,0,2,0,1,0
2025,3,270000,100,2,0,1,0
2024,2,150000,100,2,0,1,0
2024,2,150000,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,2,84200,0,2,0,1,0
2024,2,82500,100,2,0,1,0
2024,3,211000,0,2,0,1,0
2025,3,137600,0,2,0,1,0
2025,2,125000,0,2,0,1,0
2025,2,72700,0,2,0,1,0
2023,3,117000,100,2,0,1,0
2025,3,160000,0,2,0,1,0
2024,1,148100,0,2,0,1,0
2024,1,56833,0,2,0,1,0
2024,2,173000,0,2,0,1,0
2024,3,221000,0,2,0,1,0
2024,2,149282,0,2,0,1,0
2025,2,204600,0,2,0,1,0
2024,3,206250,100,2,0,1,0
2025,3,124400,0,2,0,1,0
2022,3,141525,100,2,0,1,0
2025,2,250000,0,2,0,1,0
2025,3,178000,0,2,0,1,0
2025,3,178200,0,2,0,1,0
2024,3,169000,0,2,0,1,0
2024,1,99500,0,3,0,1,0
2024,2,116979,0,2,0,1,0
2024,3,240000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,300000,0,2,0,1,0
2025,2,205600,0,3,0,1,0
2025,3,283500,0,2,0,1,0
2024,2,142300,0,2,0,1,0
2024,3,116000,100,2,0,1,0
2024,1,109000,0,2,0,1,0
2025,2,225600,0,2,0,1,0
2025,3,116800,0,2,0,1,0
2025,3,160000,0,2,0,1,0
2024,3,219200,0,2,0,1,0
2024,2,189750,0,2,0,1,0
2023,4,212000,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2025,3,275000,0,2,0,1,0
2024,3,258100,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2024,2,355000,0,2,0,1,0
2023,3,219535,100,2,0,1,0
2024,3,312200,0,2,0,1,0
2025,2,94072,0,2,0,1,0
2023,2,100000,0,2,0,1,0
2025,3,85503,0,2,0,1,0
2024,2,129300,0,3,0,1,0
2025,3,250000,0,2,0,1,0
2023,1,115000,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2025,2,104734,0,2,0,1,0
2025,1,60000,0,2,0,1,0
2023,3,94000,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2025,2,251000,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2025,3,218750,0,2,0,1,0
2024,3,170000,100,2,0,1,0
2025,3,264400,100,2,0,1,0
2024,3,111240,0,2,0,1,0
2025,2,52964,0,2,0,1,0
2024,1,106700,0,2,0,1,0
2022,2,100000,100,2,0,1,0
2023,1,50000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,2,105000,0,2,0,1,0
2024,3,120000,100,2,0,1,0
2025,3,286000,0,2,0,1,0
2025,3,180900,0,2,0,1,0
2024,3,141000,0,2,0,1,0
2024,2,101081,0,2,0,1,0
2024,2,208800,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,2,115000,0,2,0,1,0
2025,1,34091,0,2,0,1,0
2025,3,113300,0,2,0,1,0
2023,3,130000,100,2,0,1,0
2024,2,176000,0,2,0,1,0
2025,2,76960,0,2,0,1,0
2025,3,222024,100,2,0,1,0
2025,3,211315,0,2,0,1,0
2025,4,201100,0,2,0,1,0
2024,3,129699,0,2,0,1,0
2025,2,197200,100,2,0,1,0
2024,2,134000,0,2,0,1,0
2025,3,175800,0,2,0,1,0
2024,2,237500,0,2,0,1,0
2025,3,358800,0,2,0,1,0
2024,1,146000,0,2,0,1,0
2025,1,62458,0,2,0,1,0
2024,2,190700,0,2,0,1,0
2022,3,247500,0,2,0,1,0
2025,3,114195,0,2,0,1,0
2025,3,290000,0,2,0,1,0
2024,3,207800,0,2,0,1,0
2024,1,75289,0,2,0,1,0
2024,1,30000,0,2,0,1,0
2024,3,250000,100,2,0,1,0
2024,2,120000,100,2,0,1,0
2024,3,250000,0,2,0,1,0
2024,2,213000,0,2,0,1,0
2025,4,200000,100,2,0,1,0
2024,2,180000,0,2,0,1,0
2025,2,41197,0,2,0,1,0
2024,3,232000,0,2,0,1,0
2025,3,189000,0,2,0,1,0
2025,2,120700,0,2,0,1,0
2025,2,123000,0,2,0,1,0
2025,3,101265,0,2,0,1,0
2025,3,253000,0,2,0,1,0
2024,1,100000,0,2,0,1,0
2024,2,112000,0,2,0,1,0
2023,3,142400,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,2,143000,0,2,0,1,0
2025,3,229400,0,2,0,1,0
2025,3,153500,0,2,0,1,0
2024,1,82000,0,2,0,1,0
2025,3,128000,0,2,0,1,0
2024,2,136000,0,2,0,1,0
2024,2,220000,0,2,0,1,0
2024,2,161500,0,2,0,1,0
2023,2,58500,0,2,0,1,0
2025,2,208000,0,2,0,1,0
2024,2,119700,0,2,0,1,0
2025,2,80000,0,2,0,1,0
2024,2,105000,100,2,0,1,0
2024,2,180393,0,2,0,1,0
2024,1,66602,100,2,0,1,0
2024,3,266000,0,2,0,1,0
2025,2,251000,0,2,0,1,0
2024,3,144000,0,2,0,1,0
2025,3,251600,0,2,0,1,0
2024,3,143000,0,2,0,1,0
2025,2,129000,0,2,0,1,0
2025,3,181400,100,2,0,1,0
2024,1,101858,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,3,97500,0,2,0,1,0
2024,1,55000,0,2,0,1,0
2025,2,250600,0,2,0,1,0
2025,3,294000,0,2,0,1,0
2024,3,101000,0,2,0,1,0
2024,2,157550,0,2,0,1,0
2023,2,73000,0,2,0,1,0
2024,1,116425,0,2,0,1,0
2025,3,139100,0,3,0,1,0
2024,2,243300,0,2,0,1,0
2024,3,104000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,3,105000,0,2,0,1,0
2025,2,129400,0,2,0,1,0
2024,2,228000,0,2,0,1,0
2024,3,69800,100,2,0,1,0
2024,3,219000,100,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,1,92000,100,2,0,1,0
2022,2,64090,0,2,0,1,0
2022,3,196000,100,2,0,1,0
2024,3,128000,0,2,0,1,0
2025,3,112000,100,2,0,1,0
2025,3,138000,0,2,0,1,0
2025,2,84700,0,2,0,1,0
2024,3,231100,0,2,0,1,0
2024,2,99000,0,2,0,1,0
2025,2,176000,0,2,0,1,0
2025,3,109000,0,2,0,1,0
2025,3,197500,0,2,0,1,0
2025,1,69297,0,2,0,1,0
2024,4,169977,0,2,0,1,0
2024,4,167000,0,2,0,1,0
2024,1,53600,0,2,0,1,0
2025,2,170200,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,3,210000,100,2,0,1,0
2023,3,178538,100,2,0,1,0
2024,2,160330,0,2,0,1,0
2024,3,237000,0,2,0,1,0
2024,3,240000,100,2,0,1,0
2024,3,145000,0,2,0,1,0
2025,3,216700,100,2,0,1,0
2024,3,143800,0,2,0,1,0
2025,3,147784,0,2,0,1,0
2025,2,139600,100,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,3,186754,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,3,130000,0,2,0,1,0
2022,3,132100,100,3,0,1,0
2025,2,75000,0,2,0,1,0
2025,1,60400,0,2,0,1,0
2024,2,70000,0,2,0,1,0
2024,3,180000,100,2,0,1,0
2025,2,170000,100,2,0,1,0
2025,3,77868,100,2,0,1,0
2024,3,216000,0,2,0,1,0
2025,2,30315,0,2,0,1,0
2025,3,312200,0,2,0,1,0
2024,2,96600,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,3,200000,100,2,0,1,0
2025,3,180000,100,2,0,1,0
2024,3,105000,0,2,0,1,0
2024,3,90000,0,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,3,321600,0,2,0,1,0
2024,2,84000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2024,2,112000,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2023,2,166000,0,2,0,1,0
2024,3,137781,100,2,0,1,0
2025,2,145000,0,2,0,1,0
2023,2,95000,0,2,0,1,0
2025,3,173000,0,2,0,1,0
2024,3,189400,0,2,0,1,0
2024,1,53125,0,2,0,1,0
2024,3,175000,100,2,0,1,0
2025,2,100000,0,2,0,1,0
2025,3,334600,0,2,0,1,0
2024,3,212780,0,2,0,1,0
2024,2,256500,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,97400,0,2,0,1,0
2024,3,288000,100,2,0,1,0
2024,2,148000,0,2,0,1,0
2025,1,84600,100,2,0,1,0
2025,3,77000,100,2,0,1,0
2024,1,76400,0,2,0,1,0
2025,3,156000,0,2,0,1,0
2024,3,286000,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,3,165000,100,2,0,1,0
2024,3,106605,0,2,0,1,0
2025,3,208250,0,2,0,1,0
2024,3,276000,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,2,114510,0,2,0,1,0
2025,3,272000,100,2,0,1,0
2025,2,110000,0,2,0,1,0
2024,2,121000,0,2,0,1,0
2025,2,320000,0,2,0,1,0
2025,2,136000,0,3,0,1,0
2025,2,58000,0,2,0,1,0
2025,3,233500,0,2,0,1,0
2024,3,180000,100,2,0,1,0
2025,2,114677,0,2,0,1,0
2024,1,40000,0,2,0,1,0
2025,2,125700,0,2,0,1,0
2024,3,142000,0,2,0,1,0
2024,2,60000,100,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,3,260000,0,2,0,1,0
2023,3,105200,0,2,0,1,0
2025,2,217000,0,2,0,1,0
2024,2,107000,0,2,0,1,0
2025,3,245700,0,2,0,1,0
2024,2,100000,100,2,0,0,1
2025,2,132000,0,2,0,1,0
2024,3,166000,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2024,3,237600,100,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,2,311600,0,2,0,1,0
2025,2,125500,0,3,0,1,0
2024,2,87600,0,2,0,1,0
2025,3,148000,0,2,0,1,0
2024,1,67728,0,2,0,1,0
2024,3,190000,0,2,0,1,0
2025,3,259000,0,2,0,1,0
2024,1,56100,0,2,0,1,0
2025,1,85000,100,2,0,1,0
2024,3,330146,100,2,0,1,0
2025,3,286000,0,2,0,1,0
2024,2,75600,0,2,0,1,0
2024,1,59200,0,2,0,1,0
2024,2,156450,0,2,0,1,0
2024,3,143500,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2024,3,104000,0,2,0,1,0
2024,3,238600,0,2,0,1,0
2024,2,93600,0,2,0,1,0
2025,3,229100,100,2,0,1,0
2025,3,155000,100,2,0,1,0
2023,3,202800,0,3,0,1,0
2024,2,202700,0,3,0,1,0
2025,3,192400,0,2,0,1,0
2024,1,56514,0,2,0,1,0
2025,3,139000,0,2,0,1,0
2025,2,270000,0,2,0,1,0
2024,2,128544,0,2,0,1,0
2024,3,201000,0,2,0,1,0
2024,2,227700,0,2,0,1,0
2024,2,210000,0,2,0,1,0
